	ID	Query	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	Virulence_factor
13394	VFG000383(gb|WP_002220918)	TIGR02572	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	lcrR
13395	VFG000199(gb|NP_250395)	PF09621.5	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pcrR
13396	VFG000199(gb|NP_250395)	TIGR02572	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pcrR
13397	VFG038341(gb|WP_005320772)	PF09621.5	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	acrR
13398	VFG038341(gb|WP_005320772)	TIGR02572	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	acrR
13399	VFG007151(gb|WP_005464560)	PF09621.5	VF0408	T3SS1	Vibrio parahaemolyticus	VFC0086	Effector delivery system	Negative	vcrR
13400	VFG007151(gb|WP_005464560)	TIGR02572	VF0408	T3SS1	Vibrio parahaemolyticus	VFC0086	Effector delivery system	Negative	vcrR
13401	VFG000797(gb|WP_000228583)	PF09621.5	VF0191	TTSS	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	cesD2
13402	VFG000797(gb|WP_000228583)	TIGR02572	VF0191	TTSS	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	cesD2
13403	VFG033439(gb|WP_000228584)	PF09621.5	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	cesD2
13404	VFG033439(gb|WP_000228584)	TIGR02572	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	cesD2
13405	VFG000503(gb|NP_460367)	PF09621.5	VF0321	TTSS (SPI-2 encode)	Salmonella enterica (serovar typhimurium)	VFC0086	Effector delivery system	Negative	sseE
13406	VFG000503(gb|NP_460367)	TIGR02572	VF0321	TTSS (SPI-2 encode)	Salmonella enterica (serovar typhimurium)	VFC0086	Effector delivery system	Negative	sseE
13407	VFG039336(gb|NP_819504)	PF09413.5	VF0696	T4SS secreted effectors	Coxiella burnetii	VFC0086	Effector delivery system	Negative	CBU_0469
13408	VFG001796(gb|WP_000482192)	PF08017.6	VF0282	FbsA	Streptococcus agalactiae	VFC0001	Adherence	Negative	fbsA
13409	VFG001796(gb|WP_000482192)	TIGR01167	VF0282	FbsA	Streptococcus agalactiae	VFC0001	Adherence	Negative	fbsA
13410	VFG001796(gb|WP_000482192)	TIGR03715	VF0282	FbsA	Streptococcus agalactiae	VFC0001	Adherence	Negative	fbsA
13411	VFG041243(gb|WP_010946037)	PF00617.14	VF0798	Dot/Icm T4SS secreted effectors	Legionella pneumophila	VFC0086	Effector delivery system	Negative	legG2
13412	VFG002306(gb|NP_461449)	PF05689.6	VF0399	RatB	Salmonella enterica (serovar typhimurium)	VFC0001	Adherence	Negative	ratB
13413	VFG013648(gb|WP_012104486)	PF05689.6	VF0576	Invasin D	Yersinia pseudotuberculosis	VFC0083	Invasion	Negative	invD
13414	VFG013648(gb|WP_012104486)	K08307_751_95_431	VF0576	Invasin D	Yersinia pseudotuberculosis	VFC0083	Invasion	Negative	invD
13415	VFG013648(gb|WP_012104486)	K12790_10	VF0576	Invasin D	Yersinia pseudotuberculosis	VFC0083	Invasion	Negative	invD
13416	VFG013648(gb|WP_012104486)	K13735_206	VF0576	Invasin D	Yersinia pseudotuberculosis	VFC0083	Invasion	Negative	invD
13417	VFG000382(gb|WP_002212973)	PF07216.7	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	lcrG
13418	VFG000382(gb|WP_002212973)	TIGR02573	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	lcrG
13419	VFG000200(gb|NP_250396)	PF07216.7	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pcrG
13420	VFG000200(gb|NP_250396)	TIGR02573	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pcrG
13421	VFG038340(gb|WP_005320774)	PF07216.7	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	acrG
13422	VFG038340(gb|WP_005320774)	TIGR02573	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	acrG
13423	VFG007150(gb|WP_005464408)	PF07216.7	VF0408	T3SS1	Vibrio parahaemolyticus	VFC0086	Effector delivery system	Negative	vcrG
13424	VFG007150(gb|WP_005464408)	TIGR02573	VF0408	T3SS1	Vibrio parahaemolyticus	VFC0086	Effector delivery system	Negative	vcrG
13425	VFG000764(gb|BAA84860)	PF06590.6	VF0190	Per	Escherichia coli (EPEC)	VFC0301	Regulation	Negative	bfpV
13426	VFG049727(gb|WP_000159026)	PF13930.1	VF0403	Type VII secretion system	Staphylococcus aureus	VFC0086	Effector delivery system	Positive	esaD
13427	VFG000971(gb|WP_011285611)	PF13930.1	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf3
13428	VFG000971(gb|WP_011285611)	K15051_287	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf3
13429	VFG000970(gb|WP_002985324)	PF13930.1	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf2
13430	VFG000970(gb|WP_002985324)	K15051_287	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf2
13431	VFG000969(gb|WP_010922721)	PF13930.1	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf/spd
13432	VFG000969(gb|WP_010922721)	K15051_287	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf/spd
13433	VFG000969(gb|WP_010922721)	3.1.21.1-RXN	VF0252	Mitogenic factor	Streptococcus pyogenes	VFC0251	Exoenzyme	Negative	mf/spd
13434	VFG012438(gb|WP_000022458)	PF09143.5	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	espJ
13435	VFG007980(gb|NP_214809)	PF09037.5	VF0803	Sulfolipid-1 biosynthesis and transport	Mycobacterium tuberculosis	VFC0258	Immune modulation	Negative	stf0
13436	VFG001840(gb|WP_010946201)	PF12329.3	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13437	VFG001840(gb|WP_010946201)	K13052_179	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13438	VFG001840(gb|WP_010946201)	K12211_18	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13439	VFG001840(gb|WP_010946201)	K08086_225	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13440	VFG001840(gb|WP_010946201)	K12065_139	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13441	VFG001840(gb|WP_010946201)	K10954_66	VF0156	Dot/Icm	Legionella pneumophila	VFC0086	Effector delivery system	Negative	icmG/dotF
13442	VFG022114(gb|NP_214803)	PF14011.1	VF0521	ESX-3	Mycobacterium tuberculosis	VFC0086	Effector delivery system	Negative	espG3
13443	VFG031840(gb|NP_218383)	PF14011.1	VF0315	ESX-1	Mycobacterium tuberculosis	VFC0086	Effector delivery system	Negative	espG1
13444	VFG002399(gb|NP_216310)	PF14011.1	VF0402	ESX-5	Mycobacterium tuberculosis	VFC0086	Effector delivery system	Negative	Rv1794
13445	VFG001002(gb|NP_858276)	PF11441.3	VF0118	TTSS	Shigella flexneri	VFC0086	Effector delivery system	Negative	mxiM
13446	VFG045513(gb|WP_010946871)	PF13573.1	VF0798	Dot/Icm T4SS secreted effectors	Legionella pneumophila	VFC0086	Effector delivery system	Negative	LPG_RS05660
13447	VFG045543(gb|WP_010947523)	PF13387.1	VF0798	Dot/Icm T4SS secreted effectors	Legionella pneumophila	VFC0086	Effector delivery system	Negative	rvfA
13448	VFG000815(gb|WP_000386949)	PF06066.6	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	sepZ/espZ
13449	VFG039704(gb|NP_819030)	PF05555.6	VF0696	T4SS secreted effectors	Coxiella burnetii	VFC0086	Effector delivery system	Negative	cpeB
13450	VFG039714(gb|NP_819040)	PF05555.6	VF0696	T4SS secreted effectors	Coxiella burnetii	VFC0086	Effector delivery system	Negative	cpeF
13451	VFG041332(gb|WP_010948113)	PF13475.1	VF0798	Dot/Icm T4SS secreted effectors	Legionella pneumophila	VFC0086	Effector delivery system	Negative	ceg29
13452	VFG039912(gb|WP_011191202)	PF13475.1	VF0488	Rvh T4SS	Rickettsia typhi	VFC0086	Effector delivery system	Negative	rvhB4b
13453	VFG039912(gb|WP_011191202)	K03199_537	VF0488	Rvh T4SS	Rickettsia typhi	VFC0086	Effector delivery system	Negative	rvhB4b
13454	VFG039912(gb|WP_011191202)	K12080_3	VF0488	Rvh T4SS	Rickettsia typhi	VFC0086	Effector delivery system	Negative	rvhB4b
13455	VFG039912(gb|WP_011191202)	TIGR00929	VF0488	Rvh T4SS	Rickettsia typhi	VFC0086	Effector delivery system	Negative	rvhB4b
13456	VFG001414(gb|NP_217933)	PF02467.11	VF0288	WhiB3	Mycobacterium tuberculosis	VFC0301	Regulation	Negative	whiB3
13457	VFG010439(gb|WP_010947690)	PF05150.7	VF0161	MOMP	Legionella pneumophila	VFC0001	Adherence	Negative	omp28
13458	VFG001865(gb|WP_010946354)	PF05150.7	VF0161	MOMP	Legionella pneumophila	VFC0001	Adherence	Negative	LPG_RS03055
13459	VFG001294(gb|WP_000284457)	PF09023.5	VF0006	Staphopain	Staphylococcus aureus	VFC0251	Exoenzyme	Positive	sspC
13460	VFG002122(gb|WP_115801843)	PF13678.1	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	nleC
13461	VFG000554(gb|NP_461814)	PF02090.10	VF0116	TTSS (SPI-1 encode)	Salmonella enterica (serovar typhimurium)	VFC0086	Effector delivery system	Negative	invI
13462	VFG005957(gb|WP_001193768)	PF14296.1	VF0144	Capsule	Streptococcus pneumoniae	VFC0258	Immune modulation	Negative	wzy
13463	VFG000329(gb|WP_005693564)	PF04991.8	VF0044	LOS	Haemophilus influenzae	VFC0258	Immune modulation	Negative	licD
13464	VFG000329(gb|WP_005693564)	K07271_154	VF0044	LOS	Haemophilus influenzae	VFC0258	Immune modulation	Negative	licD
13465	VFG046718(gb|WP_003016706)	PF04991.8	VF0543	Capsule	Francisella tularensis	VFC0258	Immune modulation	Negative	FTT_RS04135
13466	VFG046718(gb|WP_003016706)	K07271_154	VF0543	Capsule	Francisella tularensis	VFC0258	Immune modulation	Negative	FTT_RS04135
13467	VFG039536(gb|NP_820549)	PF01709.15	VF0696	T4SS secreted effectors	Coxiella burnetii	VFC0086	Effector delivery system	Negative	CBU_1566
13468	VFG039536(gb|NP_820549)	TIGR01033	VF0696	T4SS secreted effectors	Coxiella burnetii	VFC0086	Effector delivery system	Negative	CBU_1566
13469	VFG049164(gb|WP_004175305)	PF08020.6	VF0573	Colibactin	Klebsiella pneumoniae	VFC0235	Exotoxin	Positive	clbS
13470	VFG000671(gb|NP_706259)	PF14264.1	VF0124	LPS	Shigella flexneri	VFC0258	Immune modulation	Negative	gtr
13471	VFG038405(gb|WP_011705727)	PF05488.8	VF0480	T6SS	Aeromonas hydrophila	VFC0086	Effector delivery system	Negative	AHA_RS09305
13472	VFG050294(gb|NP_248789)	PF13665.1	VF1194	HSI-I T6SS secreted effectors	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tse7
13473	VFG002485(gb|WP_004200966)	PF13665.1	VF0429	T6SS-1	Burkholderia pseudomallei	VFC0086	Effector delivery system	Negative	tagD-5
13474	VFG045536(gb|WP_010947411)	PF07065.9	VF0798	Dot/Icm T4SS secreted effectors	Legionella pneumophila	VFC0086	Effector delivery system	Negative	LPG_RS08445
13475	VFG001237(gb|NP_249770)	PF03963.9	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flgD
13476	VFG001237(gb|NP_249770)	K02389_1097_95_658	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flgD
13477	VFG002510(gb|WP_011204781)	PF03963.9	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flgD
13478	VFG002510(gb|WP_011204781)	K02389_1097_95_658	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flgD
13479	VFG016759(gb|WP_005767721)	PF03963.9	VF0373	Flagella	Bartonella bacilliformis	VFC0204	Motility	Negative	flgD
13480	VFG016759(gb|WP_005767721)	K02389_1097_95_658	VF0373	Flagella	Bartonella bacilliformis	VFC0204	Motility	Negative	flgD
13481	VFG002349(gb|WP_005168797)	PF03963.9	VF0394	Flagella	Yersinia enterocolitica	VFC0204	Motility	Negative	flgD
13482	VFG002349(gb|WP_005168797)	K02389_1097_95_658	VF0394	Flagella	Yersinia enterocolitica	VFC0204	Motility	Negative	flgD
13483	VFG001890(gb|YP_002343513)	PF03963.9	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flgD
13484	VFG001890(gb|YP_002343513)	K02389_1097_95_658	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flgD
13485	VFG001890(gb|YP_002343513)	K06872_764	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flgD
13486	VFG007346(gb|WP_000929365)	PF03963.9	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flgD
13487	VFG007346(gb|WP_000929365)	K02389_1097_95_658	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flgD
13488	VFG001993(gb|WP_010946950)	PF03963.9	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flgD
13489	VFG001993(gb|WP_010946950)	K02389_1097_95_658	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flgD
13490	VFG038800(gb|WP_016351322)	PF03963.9	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flgD
13491	VFG038800(gb|WP_016351322)	K02389_1097_95_658	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flgD
13492	VFG006647(gb|WP_000963306)	PF03963.9	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flgD
13493	VFG006647(gb|WP_000963306)	K02389_1097_95_658	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flgD
13494	VFG007442(gb|WP_001102188)	PF02120.11	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	fliK
13495	VFG007442(gb|WP_001102188)	K02414_650	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	fliK
13496	VFG014473(gb|NP_250132)	PF02120.11	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	fliK
13497	VFG014473(gb|NP_250132)	K02414_650	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	fliK
13498	VFG038886(gb|WP_005314222)	PF02120.11	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	lafE
13499	VFG038886(gb|WP_005314222)	K02414_650	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	lafE
13500	VFG038886(gb|WP_005314222)	TIGR02514	VF0474	Lateral flagella	Aeromonas salmonicida	VFC0204	Motility	Negative	lafE
13501	VFG002333(gb|WP_005168827)	PF02120.11	VF0394	Flagella	Yersinia enterocolitica	VFC0204	Motility	Negative	fliK
13502	VFG002333(gb|WP_005168827)	K02414_650	VF0394	Flagella	Yersinia enterocolitica	VFC0204	Motility	Negative	fliK
13503	VFG038647(gb|WP_016350053)	PF02120.11	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	fliK
13504	VFG038647(gb|WP_016350053)	K02414_650	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	fliK
13505	VFG043338(gb|WP_010947415)	PF02120.11	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	fliK
13506	VFG043338(gb|WP_010947415)	K02414_650	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	fliK
13507	VFG002497(gb|WP_011204776)	PF02120.11	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	fliK
13508	VFG002497(gb|WP_011204776)	K02414_650	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	fliK
13509	VFG011826(gb|YP_002343512)	PF02120.11	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	fliK
13510	VFG011826(gb|YP_002343512)	TIGR02514	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	fliK
13511	VFG000392(gb|WP_002212950)	PF02120.11	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	yscP
13512	VFG000392(gb|WP_002212950)	K02414_650	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	yscP
13513	VFG000392(gb|WP_002212950)	K04057_21	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	yscP
13514	VFG000392(gb|WP_002212950)	TIGR02514	VF0140	TTSS	Yersinia pestis	VFC0086	Effector delivery system	Negative	yscP
13515	VFG000190(gb|NP_250386)	PF02120.11	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pscP
13516	VFG000190(gb|NP_250386)	K02414_650	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pscP
13517	VFG000190(gb|NP_250386)	K04057_21	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pscP
13518	VFG000190(gb|NP_250386)	TIGR02514	VF0083	TTSS	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	pscP
13519	VFG038350(gb|WP_005320749)	PF02120.11	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	ascP
13520	VFG038350(gb|WP_005320749)	K04057_21	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	ascP
13521	VFG038350(gb|WP_005320749)	TIGR02514	VF0479	T3SS	Aeromonas salmonicida	VFC0086	Effector delivery system	Negative	ascP
13522	VFG000418(gb|WP_002216410)	PF09255.5	VF0138	F1 antigen	Yersinia pestis	VFC0258	Immune modulation	Negative	caf1
13523	VFG041101(gb|NP_459275)	PF14113.1	VF0974	SCI (Salmonella centrisome island)	Salmonella enterica (serovar typhimurium)	VFC0086	Effector delivery system	Negative	tae4
13524	VFG001864(gb|WP_011213317)	K03772_370	VF0153	Mip	Legionella pneumophila	VFC0315	Post-translational modification	Negative	mip
13525	VFG001864(gb|WP_011213317)	K03774_411	VF0153	Mip	Legionella pneumophila	VFC0315	Post-translational modification	Negative	mip
13526	VFG001864(gb|WP_011213317)	K03775_838	VF0153	Mip	Legionella pneumophila	VFC0315	Post-translational modification	Negative	mip
13527	VFG038537(gb|WP_016350151)	K03593_1717_95_973_1	VF0476	Flp type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	flpE
13528	VFG038537(gb|WP_016350151)	K04562_696	VF0476	Flp type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	flpE
13529	VFG038537(gb|WP_016350151)	K02404_659	VF0476	Flp type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	flpE
13530	VFG038537(gb|WP_016350151)	TIGR01968	VF0476	Flp type IV pili	Aeromonas hydrophila	VFC0001	Adherence	Negative	flpE
13531	VFG043633(gb|WP_011081075)	K03593_1717_95_973_1	VF0612	Flp pili	Vibrio vulnificus	VFC0001	Adherence	Negative	VV1_RS15605
13532	VFG043633(gb|WP_011081075)	K04562_696	VF0612	Flp pili	Vibrio vulnificus	VFC0001	Adherence	Negative	VV1_RS15605
13533	VFG043633(gb|WP_011081075)	TIGR01968	VF0612	Flp pili	Vibrio vulnificus	VFC0001	Adherence	Negative	VV1_RS15605
13534	VFG001895(gb|YP_002343528)	K03106_2202_95_1116_1	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13535	VFG001895(gb|YP_002343528)	K03110_2028_95_1178_1	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13536	VFG001895(gb|YP_002343528)	K16012_753	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13537	VFG001895(gb|YP_002343528)	K16013_750	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13538	VFG001895(gb|YP_002343528)	K02036_2161_95_1075	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13539	VFG001895(gb|YP_002343528)	K02052_830	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13540	VFG001895(gb|YP_002343528)	K11072_834	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13541	VFG001895(gb|YP_002343528)	K02023_1076_95_790	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13542	VFG001895(gb|YP_002343528)	K01338_2071_95_1212_1	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13543	VFG001895(gb|YP_002343528)	K02404_659	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13544	VFG001895(gb|YP_002343528)	TIGR00064	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13545	VFG001895(gb|YP_002343528)	TIGR00959	VF0114	Flagella	Campylobacter jejuni	VFC0204	Motility	Negative	flhF
13546	VFG006582(gb|WP_001862801)	K03106_2202_95_1116_1	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13547	VFG006582(gb|WP_001862801)	K03110_2028_95_1178_1	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13548	VFG006582(gb|WP_001862801)	K16012_753	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13549	VFG006582(gb|WP_001862801)	K06158_1502_95_846_1	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13550	VFG006582(gb|WP_001862801)	K02023_1076_95_790	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13551	VFG006582(gb|WP_001862801)	K01338_2071_95_1212_1	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13552	VFG006582(gb|WP_001862801)	K02404_659	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13553	VFG006582(gb|WP_001862801)	TIGR00064	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13554	VFG006582(gb|WP_001862801)	TIGR00959	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13555	VFG006582(gb|WP_001862801)	TIGR01420	VF0051	Flagella	Helicobacter pylori	VFC0204	Motility	Negative	flhF
13556	VFG002011(gb|WP_011946725)	K03106_2202_95_1116_1	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13557	VFG002011(gb|WP_011946725)	K03110_2028_95_1178_1	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13558	VFG002011(gb|WP_011946725)	K02052_830	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13559	VFG002011(gb|WP_011946725)	K01990_3528_95_2418_1	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13560	VFG002011(gb|WP_011946725)	K02023_1076_95_790	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13561	VFG002011(gb|WP_011946725)	K02404_659	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13562	VFG002011(gb|WP_011946725)	TIGR00064	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13563	VFG002011(gb|WP_011946725)	TIGR00959	VF0157	Flagella	Legionella pneumophila	VFC0204	Motility	Negative	flhF
13564	VFG001264(gb|NP_250144)	K03106_2202_95_1116_1	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13565	VFG001264(gb|NP_250144)	K03110_2028_95_1178_1	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13566	VFG001264(gb|NP_250144)	K01990_3528_95_2418_1	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13567	VFG001264(gb|NP_250144)	K02404_659	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13568	VFG001264(gb|NP_250144)	TIGR00064	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13569	VFG001264(gb|NP_250144)	TIGR00959	VF0273	Flagella	Pseudomonas aeruginosa	VFC0204	Motility	Positive	flhF
13570	VFG038687(gb|WP_016350057)	K03106_2202_95_1116_1	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13571	VFG038687(gb|WP_016350057)	K03110_2028_95_1178_1	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13572	VFG038687(gb|WP_016350057)	K16012_753	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13573	VFG038687(gb|WP_016350057)	K02052_830	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13574	VFG038687(gb|WP_016350057)	K03650_1781_95_972	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13575	VFG038687(gb|WP_016350057)	K02404_659	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13576	VFG038687(gb|WP_016350057)	K02450_168	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13577	VFG038687(gb|WP_016350057)	TIGR00064	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13578	VFG038687(gb|WP_016350057)	TIGR00959	VF0473	Polar flagella	Aeromonas hydrophila	VFC0204	Motility	Negative	flhF
13579	VFG002521(gb|WP_004525693)	K03106_2202_95_1116_1	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flhF
13580	VFG002521(gb|WP_004525693)	K03110_2028_95_1178_1	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flhF
13581	VFG002521(gb|WP_004525693)	K02404_659	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flhF
13582	VFG002521(gb|WP_004525693)	TIGR00064	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flhF
13583	VFG002521(gb|WP_004525693)	TIGR00959	VF0430	Flagella	Burkholderia pseudomallei	VFC0204	Motility	Negative	flhF
13584	VFG007586(gb|WP_001881782)	K03106_2202_95_1116_1	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flhF
13585	VFG007586(gb|WP_001881782)	K03110_2028_95_1178_1	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flhF
13586	VFG007586(gb|WP_001881782)	K16012_753	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flhF
13587	VFG007586(gb|WP_001881782)	K02052_830	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flhF
13588	VFG007586(gb|WP_001881782)	K02404_659	VF0519	Flagella	Vibrio cholerae	VFC0204	Motility	Negative	flhF
